,TEMP,DEWP,SLP,VISIB,WDSP,MXSPD,MAX,MIN,Label_Rain
376,30.3,8.4,1028.4,14.9,15.8,25.1,37.9,25.2,0
377,26.3,10.5,1025.7,14.9,3.9,12.0,43.0,16.2,0
378,37.6,18.2,1010.5,14.9,4.5,9.9,54.0,28.2,0
379,39.8,26.4,1014.4,14.9,0.8,8.0,57.0,29.1,0
380,47.5,44.5,1013.4,5.3,3.5,12.0,60.1,39.9,0
381,36.0,32.4,1015.6,6.6,5.6,9.9,44.1,32.0,0
382,34.6,24.3,1028.8,14.7,6.4,12.0,37.9,31.1,0
383,29.5,20.8,1027.6,14.0,2.7,8.9,35.1,24.3,0
384,31.8,26.9,1012.5,5.8,6.5,14.0,35.1,30.2,1
385,22.5,17.4,1016.0,13.0,4.5,12.0,31.1,11.1,1
386,32.5,26.0,1015.1,14.9,0.7,4.1,42.1,26.2,0
387,38.6,32.1,1003.6,14.5,5.2,14.0,46.9,32.0,0
388,35.3,28.9,1006.7,13.7,5.0,13.0,43.0,29.1,0
389,30.0,22.0,1014.3,13.4,9.6,15.0,39.0,24.3,0
390,35.4,26.5,1009.4,14.9,3.3,9.9,53.1,26.2,0
391,36.8,26.5,1007.9,14.3,8.6,22.0,44.1,31.1,0
392,31.2,16.6,1022.6,14.9,5.2,15.9,46.9,22.1,0
393,34.3,19.3,1011.2,14.9,3.3,12.0,54.0,21.2,0
394,32.1,18.0,1010.0,14.9,5.9,12.0,45.0,22.1,0
395,33.4,20.2,1013.6,14.9,7.4,15.9,59.0,21.2,0
396,30.7,19.6,1013.4,14.9,8.0,14.0,54.0,18.1,0
397,18.7,13.1,1019.8,10.5,5.1,9.9,22.1,16.0,1
398,23.1,18.2,1022.1,8.3,3.8,8.0,30.2,19.2,1
399,28.8,20.1,1021.1,13.4,2.3,8.0,55.0,17.2,0
400,44.7,26.9,1015.5,14.9,5.1,12.0,57.9,37.0,0
401,37.5,30.1,1016.3,14.3,1.8,6.0,48.0,30.2,0
402,40.3,30.6,1015.4,13.5,3.6,12.0,63.0,27.1,0
403,41.3,30.7,1007.8,14.9,3.9,13.0,57.0,31.1,0
404,36.1,21.9,1011.8,14.9,3.9,14.0,45.0,25.2,0
405,36.0,22.9,1010.2,14.9,1.7,6.0,50.0,27.1,0
406,42.8,30.9,1013.5,14.9,3.0,12.0,60.1,32.0,0
407,51.2,33.4,1008.0,14.9,5.4,15.0,72.0,37.0,0
408,35.8,16.2,1010.0,14.9,10.7,15.9,64.9,24.3,0
409,19.9,5.3,1023.7,14.2,10.0,14.0,23.2,17.2,0
410,23.2,19.1,1013.5,5.4,4.1,9.9,27.1,21.2,1
411,19.8,13.5,1013.6,9.9,7.3,14.0,26.2,10.2,1
412,14.8,8.2,1029.3,14.5,6.0,20.0,32.0,5.2,0
413,29.5,19.5,1020.9,14.9,5.4,12.0,33.1,26.2,0
414,26.0,16.6,1032.3,14.9,0.4,2.9,35.1,16.2,0
415,28.0,16.6,1034.3,14.9,2.7,8.0,39.9,19.2,0
416,36.3,27.5,1022.6,14.9,4.4,8.0,48.0,29.1,0
417,40.2,32.1,1012.9,14.9,5.5,12.0,46.0,37.0,0
418,38.7,28.4,1015.1,14.9,6.7,24.1,59.0,27.1,0
419,31.8,13.3,1027.8,14.9,10.2,18.1,51.1,19.2,0
420,25.3,9.0,1038.0,14.9,3.7,13.0,28.2,23.2,0
421,28.3,18.9,1030.2,14.9,7.6,12.0,48.0,18.1,0
422,36.9,22.9,1033.9,14.9,2.2,6.0,45.0,28.2,0
423,32.6,13.8,1039.4,14.9,0.2,1.9,43.0,23.2,0
424,36.0,14.9,1032.2,14.9,1.6,6.0,55.0,23.2,0
425,43.0,22.5,1020.0,14.9,2.1,8.0,60.1,29.1,0
426,37.7,10.5,1023.7,14.9,2.5,7.0,57.0,25.2,0
427,43.0,18.3,1016.4,14.9,4.5,12.0,66.9,30.2,0
428,47.0,33.2,1015.8,11.4,4.4,12.0,64.0,34.0,0
429,35.5,32.6,1023.5,2.3,9.5,12.0,39.9,34.0,1
430,36.1,34.1,1025.0,2.4,10.3,13.0,37.0,35.1,1
431,39.0,37.4,1017.3,3.9,5.2,8.0,44.1,36.0,1
432,45.1,40.7,1017.0,8.8,2.2,8.0,66.0,34.0,1
433,52.9,51.5,1014.3,2.5,3.0,9.9,66.0,46.0,0
434,62.1,60.6,1007.8,11.6,8.6,13.0,66.0,61.0,1
435,62.3,48.6,1003.9,14.9,12.5,17.1,73.9,52.0,1
436,61.0,54.6,1008.0,11.1,4.7,14.0,70.0,52.0,1
437,51.3,46.7,1001.5,13.6,7.9,18.1,64.0,42.1,1
438,39.2,32.3,1001.5,10.3,3.8,8.9,44.1,32.0,1
439,40.4,33.2,1009.5,14.9,4.3,12.0,46.0,36.0,1
440,45.0,30.7,1014.3,14.9,5.6,14.0,54.0,37.0,0
441,38.6,25.6,1020.8,14.9,5.6,15.0,50.0,32.0,0
442,31.9,14.6,1032.1,14.9,3.0,9.9,42.1,23.2,0
443,41.8,22.9,1027.2,14.9,6.1,15.0,66.0,27.1,0
444,54.4,39.7,1015.4,14.9,2.5,8.0,70.0,39.0,0
445,50.5,39.5,1016.0,14.8,6.3,15.9,69.1,39.0,1
446,28.5,19.3,1036.7,9.2,4.2,11.1,37.9,22.1,1
447,27.3,16.4,1037.0,12.7,2.1,7.0,33.1,24.3,1
448,32.6,21.1,1032.0,14.9,2.6,7.0,48.9,22.1,0
449,39.1,23.2,1032.9,14.9,1.4,6.0,48.9,30.2,0
450,42.0,26.0,1028.2,14.9,5.4,18.1,55.0,31.1,0
451,44.4,36.5,1020.8,9.9,5.9,8.9,51.1,41.0,1
452,39.9,36.8,1020.3,4.7,6.3,9.9,44.1,37.0,1
453,43.5,38.8,1019.2,4.5,4.6,8.0,48.0,39.9,1
454,44.9,41.3,1015.6,4.8,3.6,6.0,52.0,42.1,1
455,48.6,39.4,1014.2,11.6,6.3,18.1,57.9,39.0,0
456,43.4,22.4,1024.5,14.9,7.6,13.0,54.0,32.0,0
457,44.3,20.6,1022.9,14.9,2.3,9.9,64.0,28.2,0
458,53.1,34.4,1014.5,14.9,6.4,15.9,62.1,44.1,0
459,43.9,22.6,1018.3,14.9,7.7,15.0,60.1,31.1,0
460,36.1,10.3,1023.3,14.9,4.7,13.0,45.0,27.1,0
461,41.1,18.0,1023.7,14.9,2.8,8.9,63.0,24.3,0
462,56.4,35.1,1017.6,14.9,7.6,18.1,71.1,39.9,0
463,53.4,44.7,1013.3,12.2,8.5,18.1,66.0,48.0,1
464,46.3,35.2,1020.7,12.3,9.6,15.0,52.0,37.9,1
465,36.4,22.4,1030.1,14.9,8.4,15.9,48.0,27.1,0
466,37.9,25.0,1026.4,14.9,2.9,9.9,48.0,25.2,0
467,38.8,36.3,1020.0,4.3,6.2,8.9,45.0,35.1,1
468,45.4,37.8,1018.9,7.3,4.5,9.9,66.0,30.2,0
469,52.6,36.9,1017.0,14.9,5.8,9.9,62.1,41.0,0
470,46.6,32.9,1015.5,14.5,3.1,18.1,59.0,39.9,1
471,40.4,24.9,1028.5,14.9,4.1,6.0,52.0,32.0,1
472,46.9,29.0,1028.4,14.9,7.6,18.1,51.1,42.1,0
473,53.7,42.7,1019.1,11.3,10.4,14.0,64.0,48.0,1
474,62.4,55.7,1017.1,6.9,4.5,13.0,75.0,55.9,1
475,65.3,55.3,1020.1,9.7,2.7,9.9,80.1,53.1,0
476,71.3,55.1,1015.4,13.0,7.7,14.0,87.1,59.0,0
477,75.9,60.8,1007.1,14.5,11.0,20.0,87.1,64.0,0
478,76.5,58.3,1004.5,14.9,12.5,22.0,84.9,66.9,0
479,71.3,58.2,1008.2,14.7,12.7,18.1,81.0,64.0,0
480,70.5,59.4,1006.3,14.5,11.7,18.1,79.0,63.0,0
481,61.9,53.8,1003.6,13.5,6.8,15.0,73.0,55.9,0
482,44.7,32.4,1004.6,14.9,7.2,11.1,62.1,35.1,0
483,53.5,39.2,1003.2,14.9,10.5,17.1,62.1,44.1,0
484,46.3,27.2,1018.6,14.9,3.6,8.0,63.0,36.0,0
485,51.1,24.9,1023.0,14.9,3.2,8.0,63.0,39.0,0
486,54.2,27.9,1021.0,14.9,2.0,7.0,64.9,42.1,0
487,56.0,33.0,1019.9,13.7,8.0,13.0,63.0,48.9,0
488,52.3,44.8,1017.8,7.3,6.3,12.0,64.9,46.9,1
489,55.6,45.1,1018.6,13.7,2.6,7.0,64.9,46.9,1
490,57.9,44.0,1017.4,14.9,2.2,8.0,72.0,43.0,1
491,67.7,46.2,1007.5,14.9,7.9,20.0,84.9,52.0,0
492,68.8,49.4,1005.2,14.9,7.1,14.0,82.0,60.1,0
493,55.6,49.3,1005.4,11.7,8.3,18.1,72.0,50.0,1
494,49.5,33.7,1014.9,14.9,6.0,9.9,60.1,39.9,1
495,52.6,40.8,1013.5,14.9,5.5,14.0,61.0,44.1,0
496,52.1,49.2,1009.1,9.3,6.5,14.0,55.0,51.1,1
497,53.4,47.6,1015.8,10.4,3.9,13.0,64.0,43.0,1
498,62.0,53.8,1012.2,14.7,5.6,9.9,69.1,55.0,0
499,62.7,57.3,1008.2,12.7,3.8,14.0,73.0,57.0,1
500,61.0,55.6,1007.0,11.1,4.8,14.0,66.9,55.9,1
501,58.7,38.1,1016.8,14.9,5.3,14.0,72.0,48.0,1
502,65.0,47.9,1014.4,14.9,5.1,19.0,79.0,52.0,0
503,63.8,56.6,1001.5,12.6,9.8,17.1,71.1,60.1,1
504,52.2,44.5,1010.5,14.9,3.9,12.0,60.1,48.0,0
505,54.3,48.3,1017.2,14.4,2.4,5.1,59.0,52.0,0
506,58.5,51.4,1021.1,11.4,2.9,7.0,73.9,48.0,0
507,65.6,58.5,1013.5,10.7,5.1,8.9,73.0,57.9,1
508,65.5,61.5,1010.0,8.5,4.7,12.0,73.0,59.0,1
509,64.3,60.4,1006.5,10.8,5.1,9.9,72.0,59.0,1
510,65.0,60.0,1011.7,9.2,3.0,7.0,72.0,59.0,0
511,65.0,57.8,1013.7,12.5,3.7,12.0,73.9,55.0,0
512,64.5,53.5,1014.8,13.3,4.0,8.0,75.9,52.0,0
513,67.1,53.4,1014.4,14.3,3.5,11.1,75.9,55.9,0
514,66.0,55.0,1015.3,13.5,5.7,8.9,73.9,60.1,1
515,61.8,53.5,1016.1,12.7,4.5,9.9,66.9,57.9,1
516,69.1,64.5,1009.7,4.9,8.0,19.0,82.0,63.0,0
517,68.1,60.3,1002.0,14.5,11.5,22.0,80.1,57.0,1
518,63.9,44.1,1013.2,14.9,8.8,18.1,73.9,57.0,0
519,57.4,44.8,1019.4,14.9,3.7,13.0,73.0,44.1,0
520,70.8,55.6,1007.3,14.3,8.7,18.1,84.9,61.0,1
521,71.8,50.4,1010.3,14.9,3.7,8.9,82.0,60.1,1
522,66.3,51.7,1012.0,12.8,4.7,12.0,79.0,59.0,1
523,70.8,66.4,1011.3,8.5,3.1,9.9,77.0,64.9,1
524,72.5,59.9,1017.6,14.2,1.5,6.0,82.9,62.1,0
525,73.5,61.7,1020.6,14.9,3.5,13.0,81.0,64.9,0
526,77.0,66.3,1014.9,14.9,9.8,14.0,90.0,69.1,0
527,82.0,71.9,1006.1,14.4,8.4,14.0,89.1,75.9,1
528,78.9,71.6,1005.7,13.6,5.9,13.0,88.0,69.1,1
529,76.3,66.3,1013.2,14.9,4.7,13.0,86.0,68.0,1
530,74.3,66.4,1012.3,13.1,8.0,15.0,84.0,64.9,1
531,76.7,72.3,1007.3,14.0,6.1,20.0,87.1,70.0,1
532,76.9,65.4,1009.6,14.8,5.4,12.0,86.0,68.0,1
533,76.9,60.7,1016.9,14.9,2.8,8.0,93.0,63.0,0
534,74.1,68.0,1008.2,14.4,7.8,19.0,87.1,69.1,1
535,77.7,66.3,1010.2,14.9,3.7,6.0,86.0,68.0,0
536,72.1,59.3,1014.0,14.2,1.5,7.0,86.0,66.0,1
537,67.2,56.7,1013.8,13.9,5.0,14.0,81.0,59.0,0
538,70.3,54.0,1015.3,14.9,4.3,9.9,82.0,59.0,0
539,74.6,59.1,1014.0,14.9,2.8,9.9,88.0,63.0,0
540,81.0,67.7,1012.4,14.9,2.1,6.0,95.0,70.0,0
541,85.2,68.8,1013.6,12.3,2.4,7.0,99.0,75.0,0
542,85.5,67.4,1013.5,14.9,4.0,14.0,96.1,75.9,0
543,87.1,71.8,1008.2,14.6,8.5,15.9,100.0,79.0,0
544,89.5,72.3,1008.4,14.9,4.0,8.0,98.1,82.0,0
545,88.4,74.1,1013.0,13.1,1.7,5.1,99.0,79.0,0
546,87.3,71.2,1015.1,14.9,4.6,12.0,96.1,79.0,0
547,90.1,69.3,1009.6,14.2,6.1,11.1,106.0,79.0,0
548,92.5,67.9,1006.1,14.9,5.6,9.9,104.0,80.1,0
549,91.1,67.3,1008.7,14.3,6.3,14.0,102.0,81.0,0
550,75.5,63.9,1017.3,14.1,7.3,15.0,84.9,66.0,1
551,73.8,65.5,1018.4,14.4,5.6,13.0,81.0,69.1,0
552,80.6,70.8,1011.9,12.9,9.3,14.0,93.9,72.0,1
553,84.5,66.9,1010.7,14.9,6.9,12.0,91.9,78.1,0
554,77.9,65.3,1016.1,14.8,5.5,11.1,88.0,68.0,1
555,71.6,69.0,1016.3,11.1,4.4,8.9,75.9,69.1,1
556,69.5,60.9,1017.8,14.2,3.9,7.0,81.0,62.1,0
557,64.0,57.2,1021.5,13.2,5.8,11.1,75.0,59.0,1
558,64.6,54.5,1026.2,14.3,3.1,8.0,73.9,57.9,1
559,65.2,52.5,1018.1,14.9,1.5,5.1,75.9,53.1,0
560,69.8,56.7,1011.0,14.9,3.0,9.9,86.0,57.0,0
561,76.5,62.7,1012.0,14.9,2.9,9.9,89.1,63.0,0
562,80.2,61.8,1014.5,14.9,7.8,12.0,90.0,66.9,0
563,81.3,68.2,1016.5,14.9,5.9,15.0,91.0,70.0,0
564,77.5,67.9,1015.0,14.9,4.9,15.9,88.0,72.0,0
565,71.4,67.9,1015.4,7.3,2.8,9.9,80.1,68.0,1
566,70.8,62.3,1016.6,13.7,4.9,9.9,77.0,66.9,1
567,67.4,56.8,1019.1,13.4,6.8,18.1,75.9,61.0,1
568,69.6,57.0,1018.1,14.9,3.0,9.9,81.0,59.0,0
569,70.0,61.8,1015.9,14.9,4.9,15.9,84.0,61.0,1
570,71.2,65.0,1015.0,12.6,8.5,15.9,82.0,68.0,1
571,71.4,67.8,1014.7,10.3,6.2,15.9,82.0,66.0,1
572,79.3,71.4,1014.0,14.3,8.0,15.9,87.1,72.0,0
573,76.3,70.5,1014.0,14.7,6.1,15.0,84.9,70.0,1
574,74.2,63.8,1015.8,14.9,5.5,12.0,84.9,66.9,1
575,73.3,61.3,1020.2,14.9,5.0,12.0,81.0,66.9,0
576,67.7,55.9,1022.2,14.7,2.7,6.0,77.0,57.0,0
577,70.1,59.6,1019.2,14.9,4.5,11.1,80.1,60.1,0
578,73.2,67.6,1015.1,10.2,7.7,20.0,82.9,66.9,0
579,70.5,67.4,1013.8,12.4,3.1,11.1,78.1,66.9,1
580,73.7,65.3,1016.5,13.9,5.6,14.0,82.0,64.9,1
581,68.6,54.0,1024.2,14.9,6.0,11.1,79.0,55.9,0
582,65.9,52.2,1028.6,14.9,1.3,6.0,73.9,54.0,0
583,65.4,53.5,1026.0,14.9,2.4,8.0,75.9,54.0,0
584,67.2,55.6,1019.9,14.9,5.6,14.0,79.0,57.9,0
585,71.8,62.0,1018.4,14.9,4.6,9.9,84.0,62.1,0
586,74.5,67.3,1018.1,12.5,3.4,9.9,82.9,66.9,0
587,73.5,67.1,1017.8,11.8,2.9,8.0,81.0,66.9,1
588,70.4,65.4,1017.5,9.3,5.4,8.9,80.1,66.0,0
589,69.4,61.2,1020.6,14.9,2.3,8.0,79.0,59.0,1
590,71.1,64.3,1018.8,12.8,4.5,9.9,80.1,63.0,0
591,73.2,67.5,1017.3,12.7,3.8,9.9,82.0,66.9,1
592,76.0,71.0,1014.4,10.4,5.1,12.0,84.9,70.0,0
593,81.4,71.2,1010.0,12.6,8.8,13.0,91.0,72.0,0
594,82.0,69.6,1009.8,14.9,8.0,12.0,91.9,72.0,0
595,77.2,70.4,1011.3,13.4,7.0,14.0,89.1,71.1,0
596,70.6,64.0,1016.2,13.8,7.6,11.1,75.0,64.9,1
597,72.6,66.8,1020.4,9.7,3.2,6.0,81.0,68.0,0
598,74.0,68.7,1018.6,10.9,6.5,15.0,81.0,68.0,1
599,78.3,70.5,1012.3,14.4,9.3,12.0,93.0,70.0,0
600,78.6,72.5,1011.9,12.8,5.9,12.0,89.1,69.1,1
601,80.7,73.0,1011.7,14.7,5.9,15.0,91.9,72.0,0
602,83.9,72.9,1012.6,14.9,8.3,12.0,93.9,73.9,0
603,83.6,71.9,1013.1,14.9,5.1,9.9,97.0,72.0,0
604,82.1,69.9,1011.1,14.9,2.4,8.0,93.0,71.1,0
605,80.1,69.2,1013.4,13.5,5.1,9.9,91.0,69.1,0
606,79.1,65.5,1013.8,14.8,4.1,12.0,91.0,66.0,0
607,82.2,65.4,1010.6,14.9,8.7,12.0,99.0,72.0,0
608,81.7,71.9,1014.5,13.0,5.3,12.0,91.9,72.0,0
609,77.7,71.5,1019.1,13.3,6.3,15.0,87.1,71.1,1
610,79.7,68.7,1019.6,11.4,5.5,12.0,91.9,70.0,1
611,82.8,65.6,1019.7,14.9,6.5,12.0,95.0,71.1,0
612,82.9,68.1,1018.7,14.9,2.6,9.9,96.1,71.1,0
613,83.8,65.7,1011.3,14.9,5.1,9.9,98.1,72.0,0
614,80.5,67.0,1012.0,14.3,3.7,11.1,93.9,71.1,0
615,74.0,60.8,1014.4,14.9,2.1,8.9,84.0,64.9,0
616,73.3,58.3,1013.2,14.0,1.5,8.0,90.0,59.0,0
617,78.5,61.0,1015.3,14.8,2.3,9.9,91.9,64.9,0
618,78.4,64.7,1017.5,12.9,2.3,8.0,90.0,68.0,0
619,77.1,61.8,1017.3,14.9,3.0,8.0,90.0,64.9,0
620,76.6,62.2,1014.7,14.3,5.1,14.0,90.0,64.9,0
621,72.1,51.9,1014.9,14.7,12.6,25.1,86.0,60.1,0
622,66.6,47.5,1015.3,14.7,3.4,12.0,88.0,51.1,0
623,64.1,43.0,1017.0,14.9,7.4,18.1,86.0,51.1,0
624,58.9,46.2,1021.6,14.9,5.7,13.0,69.1,50.0,0
625,61.7,59.2,1015.5,4.9,7.5,12.0,68.0,57.0,1
626,63.4,55.6,1017.8,14.3,5.5,12.0,68.0,60.1,1
627,62.7,57.4,1016.5,13.3,5.5,15.0,70.0,57.9,0
628,65.3,51.5,1017.0,12.0,6.6,13.0,75.0,57.9,0
629,59.6,42.0,1019.3,14.9,9.3,19.0,72.0,53.1,0
630,50.6,33.0,1027.6,14.9,8.5,12.0,63.0,37.9,0
631,56.0,39.4,1018.6,14.9,3.6,12.0,78.1,39.9,0
632,68.5,48.7,1009.3,14.8,4.1,14.0,91.0,53.1,0
633,69.3,47.6,1012.6,14.3,1.8,8.9,91.0,50.0,0
634,70.2,51.9,1012.8,14.8,2.4,9.9,82.9,63.0,1
635,64.0,49.0,1020.3,14.9,6.5,11.1,73.9,54.0,1
636,57.1,45.1,1024.4,14.9,3.5,7.0,66.9,53.1,0
637,53.9,45.0,1024.3,12.7,2.2,9.9,71.1,41.0,0
638,60.8,43.9,1019.6,14.9,3.4,7.0,73.9,52.0,0
639,65.5,50.5,1011.8,14.9,9.0,17.1,80.1,54.0,0
640,63.8,55.1,1004.3,10.3,11.7,18.1,75.0,54.0,1
641,59.7,42.2,1013.9,14.9,6.0,15.0,79.0,46.9,1
642,70.5,53.4,1011.6,14.9,6.2,13.0,86.0,57.9,0
643,69.2,53.3,1007.0,14.9,6.1,13.0,81.0,61.0,0
644,49.8,36.3,1020.5,14.9,10.1,12.0,66.0,39.9,0
645,46.3,36.7,1025.0,12.3,7.1,11.1,53.1,43.0,1
646,43.5,36.0,1028.1,14.9,6.6,9.9,48.9,39.9,1
647,41.8,30.9,1022.6,14.0,2.7,6.0,57.0,29.1,0
648,52.5,34.0,1014.2,14.9,6.6,11.1,71.1,42.1,0
649,50.7,36.2,1020.5,14.9,5.6,12.0,63.0,41.0,0
650,52.3,39.6,1010.6,14.9,4.8,12.0,70.0,41.0,0
651,56.5,39.8,1007.7,14.9,7.3,19.0,64.9,46.0,0
652,51.4,28.4,1017.4,14.9,4.4,14.0,69.1,37.0,0
653,59.5,43.3,1011.1,14.0,6.7,15.9,80.1,48.9,0
654,63.1,51.1,1002.5,14.4,13.7,28.0,75.9,39.9,0
655,39.9,25.0,1022.2,14.3,12.6,22.9,52.0,32.0,0
656,48.9,26.7,1014.7,14.9,7.7,21.0,70.0,37.9,0
657,55.5,41.6,1006.2,14.2,8.1,12.0,64.9,48.0,1
658,44.5,32.8,1020.4,13.5,9.9,18.1,54.0,35.1,1
659,45.8,28.2,1018.1,14.9,4.6,15.0,64.9,33.1,0
660,53.5,36.2,1016.0,14.9,2.9,12.0,68.0,44.1,1
661,51.6,30.0,1024.8,14.9,7.1,12.0,61.0,41.0,0
662,44.6,28.8,1025.1,14.9,2.5,7.0,63.0,30.2,0
663,53.8,35.7,1015.9,14.9,5.8,9.9,75.0,39.9,0
664,57.2,35.0,1019.5,14.7,8.8,17.1,66.9,48.9,0
665,45.3,28.6,1028.8,14.9,4.0,12.0,62.1,30.2,0
666,57.7,34.8,1017.7,14.9,6.2,12.0,81.0,41.0,0
667,62.2,46.5,1015.6,14.8,1.7,8.0,73.9,50.0,0
668,58.4,46.8,1016.8,14.9,1.7,8.9,79.0,46.0,0
669,66.0,51.6,1009.6,14.9,7.8,15.9,78.1,59.0,0
670,60.4,48.8,1009.7,13.5,2.9,8.9,69.1,54.0,0
671,42.8,37.7,1020.0,8.1,10.3,18.1,52.0,37.0,1
672,35.3,26.5,1024.8,13.9,8.7,14.0,37.0,33.1,1
673,34.0,26.4,1015.0,12.1,2.6,5.1,44.1,25.2,1
674,37.2,30.5,1017.6,9.2,5.7,9.9,42.1,32.0,1
675,25.6,19.4,1031.2,13.5,5.2,12.0,34.0,13.1,1
676,31.4,25.7,1021.1,11.7,4.7,13.0,37.0,25.2,0
677,37.9,31.2,1018.0,10.7,2.2,8.0,51.1,29.1,1
678,43.1,32.7,1017.5,14.9,3.0,8.9,57.0,35.1,0
679,44.5,31.9,1023.0,14.5,4.0,11.1,62.1,34.0,0
680,44.9,32.4,1028.1,14.9,4.2,8.9,59.0,34.0,0
681,46.8,40.4,1023.0,14.8,2.3,8.0,63.0,35.1,0
682,56.2,42.0,1016.7,14.9,5.9,15.9,75.0,44.1,0
683,59.3,46.4,1015.3,14.9,8.0,12.0,66.0,48.0,0
684,49.8,32.9,1026.4,14.8,8.0,14.0,61.0,39.0,0
685,39.4,25.7,1028.1,14.9,4.2,14.0,55.0,29.1,0
686,46.2,31.5,1015.4,14.9,4.2,8.9,55.9,37.9,0
687,44.7,36.9,1016.2,14.9,2.2,8.9,61.0,35.1,0
688,55.3,50.0,1010.8,9.3,9.3,17.1,68.0,48.9,1
689,64.5,50.4,1002.7,14.9,13.2,22.0,69.1,54.0,0
690,44.0,23.7,1014.1,14.9,5.6,15.0,60.1,34.0,0
691,48.4,26.0,1012.0,14.9,7.7,14.0,55.9,39.9,0
692,46.2,30.7,1006.0,14.9,2.1,8.0,66.9,34.0,0
693,42.3,25.3,1009.7,14.9,4.1,12.0,57.0,32.0,0
694,48.8,37.9,1000.8,10.6,7.3,20.0,69.1,35.1,0
695,29.2,26.1,1004.7,6.8,10.0,18.1,41.0,22.1,1
696,25.4,20.6,1018.7,13.8,5.8,13.0,41.0,18.1,1
697,31.6,23.1,1031.8,14.9,4.9,8.9,46.0,20.1,0
698,40.3,26.8,1017.6,14.9,6.9,14.0,55.9,31.1,0
699,40.7,25.8,1020.5,14.9,4.5,12.0,48.9,35.1,0
700,31.2,18.7,1024.7,12.7,7.6,14.0,37.9,26.2,0
701,28.4,25.7,1018.0,3.3,13.6,18.1,30.2,26.2,1
702,21.8,19.1,1029.6,13.5,4.5,15.0,28.2,12.2,0
703,34.4,25.8,1017.1,14.1,6.1,12.0,48.0,24.3,0
704,36.4,25.8,1023.7,14.9,6.7,8.9,42.1,29.1,0
705,34.0,23.8,1022.4,14.9,3.1,8.9,46.9,28.2,0
706,36.1,29.4,1021.2,14.9,0.5,1.9,50.0,26.2,0
707,39.9,31.6,1021.2,14.9,1.1,6.0,53.1,29.1,0
708,38.7,32.5,1021.0,14.7,1.5,6.0,57.0,28.2,0
709,43.6,33.5,1011.7,14.9,3.6,7.0,62.1,32.0,0
710,39.8,32.6,1009.7,10.7,5.3,14.0,50.0,33.1,0
711,31.6,21.3,1025.2,14.3,5.5,8.9,41.0,25.2,0
712,30.8,25.1,1020.7,12.5,6.1,12.0,34.0,28.2,0
713,35.5,30.9,1011.6,8.7,11.0,17.1,37.9,34.0,1
714,29.0,25.3,1020.9,12.2,3.5,9.9,39.0,22.1,0
715,34.9,33.7,1011.6,3.0,5.5,12.0,37.0,28.2,1
716,22.5,19.0,1005.6,13.9,5.9,11.1,37.0,14.2,1
717,26.3,24.3,1010.7,5.6,6.1,14.0,34.0,18.1,0
718,9.6,8.1,1018.4,4.0,10.9,14.0,17.2,1.2,1
719,-3.4,-6.5,1026.2,8.4,12.2,15.9,0.1,-5.8,1
720,-6.6,-11.7,1028.6,14.5,11.2,15.9,-1.8,-9.8,1
721,-1.9,-6.3,1029.4,14.9,3.4,8.9,11.1,-10.8,0
722,10.8,4.8,1024.9,14.9,4.3,12.0,29.1,2.1,0
723,15.3,9.4,1026.6,14.9,7.4,15.0,23.2,5.2,0
724,5.3,-0.2,1035.2,14.9,4.6,11.1,14.2,-0.8,0
725,15.3,11.3,1027.3,14.7,5.8,11.1,29.1,8.2,0
726,30.5,27.1,1013.7,7.7,6.6,13.0,33.1,25.2,0
727,3.2,1.0,1020.2,5.7,13.5,18.1,33.1,-5.8,1
728,-6.4,-9.8,1031.1,10.9,8.2,13.0,-2.7,-8.9,1
729,0.6,-1.8,1032.1,14.9,3.4,7.0,20.1,-7.8,0
730,25.5,23.2,1029.2,5.2,1.6,4.9,29.1,23.2,1
731,20.7,18.9,1032.8,10.3,2.4,7.0,27.1,14.2,0
732,22.3,18.7,1023.9,11.8,2.9,8.9,33.1,13.1,0
733,31.0,28.0,1018.8,14.7,3.0,9.9,36.0,26.2,0
734,31.5,28.1,1013.9,16.6,1.5,8.0,41.0,25.2,0
735,33.7,28.6,1016.5,17.4,6.0,9.9,37.0,28.2,0
736,31.1,25.7,1018.2,12.7,1.3,4.9,39.0,23.2,0
737,30.3,21.4,1021.7,13.9,3.5,9.9,37.9,25.2,0
738,28.8,18.3,1022.7,14.9,7.2,14.0,31.1,27.1,0
739,15.3,1.5,1036.4,15.1,7.4,15.0,26.2,6.3,0
740,15.7,3.5,1024.1,17.4,8.0,11.8,26.2,8.2,0
741,23.0,12.5,1021.8,11.2,4.7,10.9,26.2,17.2,1
742,14.4,4.4,1030.4,9.4,8.5,12.8,23.2,8.2,1
743,9.9,-0.3,1042.0,8.5,4.1,8.0,17.2,4.1,0
744,14.1,6.5,1036.4,4.8,2.6,8.9,17.2,10.9,0
745,12.0,2.9,1022.1,8.4,4.0,11.8,19.2,5.2,1
746,10.0,-2.9,1029.9,14.2,4.3,10.9,15.3,4.1,0
747,3.0,-11.3,1035.5,14.9,3.0,7.0,9.1,-4.9,0
748,4.5,-10.0,1030.2,18.4,4.7,15.9,14.2,-2.7,0
749,-1.6,-15.0,1040.1,19.9,5.2,11.8,7.2,-7.8,0
750,4.6,-6.4,1030.3,18.6,4.5,8.0,15.3,-3.8,0
751,17.3,9.7,1021.9,12.4,4.4,9.9,27.1,10.2,0
